,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,6,11,36,53,114,104,210,185,354,299,1373,4.4.4.4.4.4.4.4.4.6.6.6.6.6.6
1,V2,6,15,42,47,108,108,216,191,354,291,1379,4.4.4.6.6.6.6.6.6.6(3).6(3).6(3).6(3).6(3).6(3)
2,V3,4,16,26,68,74,156,142,276,236,434,1433,4.4.4(2).6(4).6(2).6(2)
