,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.0679,0.0679,0.5647,"x, x, z",24 m,m
1,E2,0.1358,0.0,0.5,"x, 0, 1/2",12 h,mm2
2,E3,0.3201,0.41,0.41,"x, y, y",24 m,m
3,E4,0.0,0.0832,0.9168,"0, y, 1-y",12 i,mm2
4,E5,0.2279,0.2279,0.5,"x, x, 1/2",12 j,mm2
5,E6,0.0,0.0,0.7315,"0, 0, z",6 e,4mm
