,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,5,0.0,0.1334,0.0746,"0, y, z",8 l,m,2
1,V2,6,0.5,0.0,0.0746,"0, 0, z",4 i,mm2,4
2,V3,3,0.5,0.0,0.2237,"1/2, 0, z",4 j,mm2,4
3,V4,3,0.0,0.3666,0.1472,"0, y, z",8 l,m,2
