,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,12,24,48,38,132,156,300,206,456,360,1733
1,V2,3,17,28,77,81,184,155,341,282,571,1740
2,V3,4,8,48,70,140,102,260,246,488,342,1709
