,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.1213,0.2054,0.2996,"x, y, z",16 m,1,1
1,V2,3,0.0495,0.083,0.4149,"x, y, z",16 m,1,1
