,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.0,0.0,0.0,"0, 0, 0",1 a,-43m,24
1,V2,4,0.724,0.724,0.124,"x, x, z",12 i,m,2
2,V3,4,0.576,0.576,0.076,"x, x, z",12 i,m,2
3,V4,4,0.876,0.876,0.124,"x, x, 1-x",4 e,3m,6
