,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,18,12,132,44,378,96,744,170,1242,264,3101
1,V2,3,44,22,214,63,514,124,934,207,1486,3612
