,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.2745,0.0245,0.125,"x, 1/4+x, 1/8",16 g,2
1,E2,0.1722,0.1024,0.2453,"x, y, z",32 i,1
2,E3,0.0944,0.25,0.2406,"x, 1/4, z",16 h,m
3,E4,0.0,0.1556,0.2406,"0, y, z",16 h,m
4,E5,0.0944,0.1556,0.375,"x, 1/4-x, 3/8",16 g,2
