,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.0,0.75,0.125,"0, 3/4, 1/8",4 a,-4m2,8
1,V2,4,0.0,0.0,0.0,"0, 0, 0",8 c,2/m,4
