,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.0802,0.1698,0.8302,"x, y, 1-y",48 h,m
1,E2,0.1698,0.8302,0.3302,"x, 1-x, 1/2-x",16 e,3m
