,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,4,22,36,108,88,260,196,470,312,764,2261
1,V2,4,22,32,108,96,260,186,470,314,760,2253
2,V3,4,20,30,107,96,250,180,473,314,732,2207
3,V4,8,16,64,64,188,144,371,254,627,402,2139
