,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,3,6,10,16,25,35,47,62,84,110,399,6.6.8
1,V2,3,6,11,16,23,35,50,66,79,95,385,6.8.8
