,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,5,0.1561,0.3122,0.0,"x, 2x, 0",6 l,mm2,4
1,V2,4,0.1437,0.4226,0.1491,"x, y, z",24 r,1,1
2,V3,4,0.0781,0.4714,0.3509,"x, y, z",24 r,1,1
3,V4,3,0.0781,0.1561,0.0,"x, 2x, 0",6 l,mm2,4
