,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,3,5,13,24,34,46,58,72,92,116,464,3.8(2).8(8)
1,V2,4,9,16,24,32,42,56,72,88,108,452,4.8(2).4.8(2).24(2).*
