,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,4,9,16,25,35,44,52,62,76,93,417,4.4.4.8.6.6
1,V2,4,9,15,22,31,41,52,65,79,91,410,4.6.4.6.4.6
2,V3,4,9,16,24,32,41,52,64,76,90,409,4.6.4.6.4.8
3,V4,4,9,15,21,29,41,55,67,77,89,408,4.6.4.6.4.6
