,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.25,0.6862,0.4338,"1/4, y, z",8 i,m,2
1,V2,3,0.25,0.6131,0.2801,"1/4, y, z",8 i,m,2
2,V3,3,0.0762,0.5141,0.068,"x, y, z",16 k,1,1
3,V4,3,0.1862,0.5505,0.1465,"x, y, z",16 k,1,1
