,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,4,10,21,35,51,76,110,145,182,220,855,4.8(2).4.8(2).4.8(2)
1,V2,5,8,19,37,51,77,103,130,177,224,832,3.3.3.3.4.4.8.8.8(2).8(2)
