,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,5,0.2666,0.5333,0.0734,"x, 2x, z",12 k,m,2
1,V2,4,0.3466,0.0732,0.25,"x, y, 1/4",12 j,m,2
2,V3,4,0.51,0.255,0.1418,"2y, y, z",12 k,m,2
3,V4,5,0.1332,0.4665,0.25,"x, y, 1/4",12 j,m,2
