,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.1585,0.0,0.1585,"x, 0, z",16 n,m
1,E2,0.0,0.317,0.0,"0, y, 0",8 i,mm2
2,E3,0.0915,0.4085,0.25,"x, 1/2-x, 1/4",16 k,2
