,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,4,8,16,26,48,70,88,114,160,178,713,3.3.10(2).10(2).14(2).14(2)
1,V2,4,8,15,28,47,66,88,122,151,184,714,3.3.6.10.10.10
