,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,6,0.0,0.5,0.2882,"0, 1/2, z",4 i,mm2,4
1,V2,6,0.1843,0.1843,0.25,"x, x, 1/4",8 n,2,2
2,V3,6,0.0,0.2444,0.5,"0, y, 1/2",4 j,mm2,4
