,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.0,0.5,0.25,"0, 1/2, 1/4",4 b,-4m2,8
1,V2,4,0.1116,0.6116,0.1176,"x, 1/2+x, z",16 l,m,2
2,V3,4,0.0526,0.1244,0.5,"x, y, 1/2",16 k,m,2
3,V4,4,0.2877,0.588,0.2041,"x, y, z",32 m,1,1
