,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.0686,0.5,0.25,"x, 1/2, 1/4,",16 e,2
1,E2,0.1103,0.6397,0.875,"x, 3/4-x, 7/8",16 f,2
2,E3,0.9583,0.6397,0.125,"x, y, z",32 g,1
