,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.75,0.375,0.0,"x, y, 0",4 y,m
1,E2,0.75,0.125,0.0,"x, y, 0",4 y,m
2,E3,0.5,0.375,0.25,"1/2, y, z",4 v,m
