,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.1833,0.1135,0.117,"x, y, z",8 e,1,1
1,V2,3,0.5423,0.1291,0.1007,"x, y, z",8 e,1,1
