,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.0,0.3233,0.3233,"0, y, y",24 h,mm2,4
1,V2,3,0.1035,0.25,0.3965,"x, 4/4, 1/2-x",48 i,2,2
2,V3,4,0.0,0.25,0.5,"0, 1/4, 1/2",12 d,-4m2,8
