,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,6,12,18,27,44,64,100,139,152,179,742,3.3.3.3.3.5.5.5.5.5.8.10.10.10.10
1,V2,3,7,17,27,40,57,83,106,152,201,694,3.8.10(2)
2,V3,3,4,12,30,45,52,75,108,138,194,662,3.10(2).10(2)
