,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.4103,0.4103,0.357,"x, x, z",8 r,m,2
1,V2,3,0.3263,0.3263,0.143,"x, x, z",8 r,m,2
2,V3,3,0.0897,0.0897,0.0,"x, x, 0",4 j,mm2,4
3,V4,3,0.2165,0.2165,0.0,"x, x, 0",4 j,mm2,4
