,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.0,0.0,0.3086,"0, 0, z",4 g,mm2
1,E2,0.0477,0.9523,0.25,"x, 1-x, 1/4",8 n,2
2,E3,0.1674,0.0,0.3629,"x, 0, z",8 o,m
3,E4,0.2394,0.0,0.5,"x, 0, 1/2",4 l,mm2
4,E5,0.322,0.0,0.4586,"x, 0, z",8 o,m
5,E6,0.0,0.5,0.0,"0, 1/2, 0",2 c,mmm
