,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.0,0.2167,0.5,"0, y, 1/2",24 f,2
1,E2,0.0087,0.25,0.4678,"x, y, z",48 h,1
2,E3,0.0793,0.2005,0.4547,"x, y, z",48 h,1
3,E4,0.151,0.151,0.4328,"x, x, z",24 g,m
4,E5,0.1511,0.1844,0.3996,"x, y, z",48 h,1
5,E6,0.2232,0.2565,0.2565,"x, y, y",24 g,m
6,E7,0.2038,0.2038,0.3281,"x, x, z",24 g,m
