,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.0795,0.1919,0.0,"x, y, 0",8 p,m,2
1,V2,4,0.3043,0.0,0.1486,"x, 0, z",8 s,m,2
2,V3,3,0.4205,0.0,0.3514,"x, 0, z",8 s,m,2
