,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.4706,0.9412,0.1063,"x, 2x, z",12 k,m,2
1,V2,4,0.1822,0.5155,0.25,"x, y, 1/4",12 j,m,2
