,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.9976,0.25,0.2577,"x, y, z",16 g,1
1,E2,0.0,0.5,0.0,"0, 1/2, 0",8 d,-1
2,E3,0.924,0.424,0.25,"x, 1/2+x, 1/4",8 f,2
