,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.3487,0.125,0.125,"x, 1/8, 1/8",16 c,2
1,E2,0.5,0.0,0.0,"1/2, 0, 0",16 d,-1
2,E3,0.2237,0.0,0.9525,"x, y, z",32 h,1
3,E4,0.375,0.0342,0.875,"3/8, y, 7/8",16 f,2
