,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.0,0.0,0.0,"0, 0, 0",4 c,2/m
1,E2,0.0361,0.0891,0.1017,"x, y, z",16 m,1
2,E3,0.0,0.0,0.1489,"0, 0, z",8 i,2
3,E4,0.1375,0.3392,0.1722,"x, y, z",16 m,1
4,E5,0.25,0.25,0.1955,"1/4, 1/4, x",8 k,2
5,E6,0.25,0.75,0.1955,"1/4, 3/4, z",8 j,2
6,E7,0.2971,0.0,0.25,"x, 0, 1/4",8 g,2
