,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.0,0.1983,0.0,"0, y, 0",8 f,2
1,E2,0.25,0.25,0.4241,"x, x, z",8 i,m
2,E3,0.25,0.4483,0.25,"x, y, z",16 j,1
