,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,24,0.0,0.0,0.0,"0, 0, 0",2 a,432,24
1,V2,3,0.1544,0.25,0.3456,"x, 1/4, 1/2-x",24 i,2,2
