,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,6,0.3333,0.6667,0.0,"1/3, 2/3, 0",2 c,-6m2,12
1,V2,6,0.4582,0.7291,0.1526,"2y, y, z",12 o,m,2
2,V3,6,0.1898,0.1898,0.0,"x, x, 0",6 j,mm2,4
3,V4,6,0.1709,0.3418,0.0953,"x, 2x, z",12 o,m,2
4,V5,6,0.1119,0.8881,0.5,"x, 1-x, 1/2",6 m,mm2,4
5,V6,6,0.3083,0.0,0.4085,"x, 0, z",12 n,m,2
6,V7,6,0.107,0.4043,0.2535,"x, y, z",24 r,1,1
7,V8,6,0.5,0.0,0.3449,"1/2, 0, z",6 i,mm2,4
