,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.3719,0.0,0.5,"x, 0, 1/2",6 a,2
1,E2,0.427,0.2135,0.0833,"2y, y, 1/12",6 b,2
2,E3,0.555,0.11,0.25,"x, 2x, 1/4",6 b,2
