,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,4,12,30,52,80,116,156,204,258,318,1231,6.6.6(2).6(2).8(7).8(7)
1,V2,4,12,30,52,80,116,156,204,258,318,1231,6.6.6(2).6(2).8(7).8(7)
