,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.3006,0.3006,0.5,"x, x, 0",8 h,mm2
1,E2,0.25,0.25,0.25,"1/4, 1/4, 1/4",8 f,2/m
2,E3,0.4174,0.5,0.0,"x, 1/2, 0",8 j,mm2
3,E4,0.359,0.359,0.0,"x, x, 0",8 i,mm2
