,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.3728,0.1321,0.621,"x, y, z",16 g,1
1,E2,0.3728,0.0,0.0,"x, 0, 0",8 d,2
2,E3,0.5,0.1321,0.121,"1/2, y, z",8 f,m
3,E4,0.3728,0.25,0.371,"x, y, z",16 g,1
4,E5,0.25,0.1321,0.25,"1/4, y, 1/4",8 e,2
