,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,12,36,84,138,228,308,444,546,732,852,3381
1,V2,10,36,80,144,216,324,420,576,692,900,3399
