,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.0469,0.1526,0.4439,"x, y, z",48 i,1,1
1,V2,3,0.0656,0.3015,0.3713,"x, y, z",48 i,1,1
2,V3,3,0.2663,0.2663,0.2663,"x, x, x",16 e,3,3
