,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.25,0.25,0.25,"1/4, 1/4, 1/4",16 c,-1
1,E2,0.0657,0.3157,0.25,"x, y, z",32 g,1
2,E3,0.25,0.3814,0.0,"1/4, y, 0",16 e,2
3,E4,0.1843,0.1843,0.375,"x, y, z",32 g,1
