,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.4473,0.25,0.1658,"x, 1/4, z",4 c,m
1,E2,0.4058,0.0619,0.0011,"x, y, z",8 d,1
2,E3,0.5415,0.0619,0.1647,"x, y, z",8 d,1
3,E4,0.3774,0.1237,0.3263,"x, y, z",8 d,1
4,E5,0.3359,0.0619,0.6615,"x, y, z",8 d,1
5,E6,0.2784,0.9381,0.9115,"x, y, z",8 d,1
6,E7,0.3075,0.25,0.4867,"x, 1/4, z",4 c,m
