,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.1023,0.8977,0.5,"x, y, z",36 f,1
1,E2,0.2047,0.0,0.75,"x, 0, 3/4",18 e,2
2,E3,0.3333,0.0643,0.4167,"1/3, y, 5/6",18 e,2
