,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,5,0.2072,0.4145,0.25,"x, 2x, 1/4",6 h,mm2,4
1,V2,6,0.1523,0.5761,0.0732,"2y, y, z",12 k,m,2
2,V3,3,0.0781,0.1562,0.25,"x, 2x, 1/4",6 h,mm2,4
