,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,12,0.0,0.0,0.25,"0, 0, 1/4",2 b,-6m2,12
1,V2,12,0.3333,0.6667,0.25,"1/3, 2/3, 1/4",2 c,-6m2,12
2,V3,4,0.0,0.3298,0.0,"0, y, 0",12 i,2,2
