,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,4,9,16,25,39,60,84,107,128,164,637,4.5.5.12(4).5.12(4)
1,V2,3,9,15,24,40,57,81,105,133,156,624,5.5.5
