,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.5,0.0,0.0,"1/2, 0, z",2 b,mm2
1,E2,0.0,0.75,0.116,"0, y, z",4 d,m
2,E3,0.0,0.0,0.866,"0, 0, z",2 a,mm2
3,E4,0.0,0.0,0.232,"0, 0, z",2 a,mm2
