,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.3229,0.0,0.0,"x, 0, 0",12 f,2
1,E2,0.191,0.2379,0.1059,"x, y, z",24 i,1
2,E3,0.441,0.25,0.118,"x, y, z",24 i,1
