,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,3,28,18,119,50,273,97,496,160,777,2022
1,V2,12,10,72,34,200,74,388,130,640,202,1763
