,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.16,0.0542,0.25,"x, y, 1/4",8 g,m,2
1,V2,4,0.1601,0.2246,0.25,"x, y, 1/4",8 g,m,2
