,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.1469,0.2937,0.2938,"x, 2x, z",6 i,m,2
1,V2,6,0.0,0.0,0.0,"0, 0, 0",1 a,-3m,12
2,V3,4,0.0,0.5,0.5,"0, 1/2, 1/2",3 f,2/m,4
