,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,12,0.0,0.0,0.0,"0, 0, 0",4 a,-43m,24
1,V2,9,0.1267,0.1267,0.6267,"x, x, 1/2+x",16 e,3m,6
