,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.0,0.4052,0.5,"0, y, 1/2",12 h,2
1,E2,0.0,0.433,0.433,"0, y, y",12 i,2
2,E3,0.2885,0.4116,0.3473,"x, y, z",24 k,1
3,E4,0.1529,0.3755,0.4932,"x, y, z",24 k,1
4,E5,0.2869,0.5,0.2869,"x, 1/2, x",12 j,2
