,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,8,26,60,118,200,262,424,492,718,754,3063
1,V2,8,28,61,125,189,298,369,553,632,858,3122
2,V3,8,28,69,115,204,275,422,488,693,779,3082
3,V4,8,31,66,132,191,308,378,550,625,888,3178
4,V5,8,28,65,124,189,308,376,552,620,868,3139
