,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,5,0.0778,0.5389,0.25,"2y, y, 1/4",6 h,mm2,4
1,V2,3,0.5877,0.1754,0.25,"x, 2x, 1/4",6 h,mm2,4
2,V3,6,0.2415,0.483,0.1528,"x, 2x, z",12 k,m,2
3,V4,5,0.0902,0.1804,0.0738,"a, 2x, z",12 k,m,2
