,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,4,12,10,28,68,42,100,156,92,212,725,6.6.12(2).12(2).12(8).12(8)
1,V2,4,6,17,27,37,85,88,96,185,171,717,3.6.3.12(7).3.12(7)
