,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.9334,0.4073,0.1751,"x, y, z",8 f,1
1,E2,0.1339,0.2037,0.2946,"x, y, z",8 f,1
2,E3,0.3174,0.1002,0.2197,"x, y, z",8 f,1
3,E4,0.3174,0.9536,0.9697,"x, y, z",8 f,1
4,E5,0.4368,0.2087,0.1007,"x, y, z",8 f,1
5,E6,0.3805,0.2552,0.3689,"x, y, z",8 f,1
6,E7,0.0,0.1363,0.75,"0, y, 3/4",4 e,2
7,E8,0.0,0.0,0.5,"0, 0, 1/2",4 a,-1
