,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.1122,0.25,0.3878,"x, /4, 1/2-x",48 i,2
1,E2,0.1221,0.2571,0.356,"x, y, z",96 l,1
2,E3,0.0622,0.2776,0.3525,"x, y, z",96 l,1
3,E4,0.1779,0.25,0.3221,"x, 1/4, 1/2-x",48 i,2
4,E5,0.2019,0.274,0.274,"x, y, y",48 k,m
5,E6,0.0,0.291,0.3391,"0, y, z",48 j,m
6,E7,0.034,0.315,0.315,"x, y, y",48 k,m
