,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.0613,0.0,0.0,"x, 0, z",4 c,m,2
1,V2,4,0.343,0.3607,0.435,"x, y, z",8 e,1,1
2,V3,4,0.1683,0.0,0.0844,"x, 0, z",4 c,m,2
3,V4,3,0.3002,0.1393,0.3489,"x, y, z",8 e,1,1
4,V5,3,0.2392,0.0,0.226,"x, 0, z",4 c,m,2
