,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.2851,0.7149,0.088,"x, 1-x, z",12 k,m
1,E2,0.4298,0.8596,0.25,"x, 2x, 1/4",6 h,mm2
2,E3,0.5,0.0,0.0,"1/2, 0, 0",6 g,2/m
